الملف	السطر	المجلد	القاعدة	النص	التصنيف	الإجراء
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	32	3	رمز المثال	[م١-ب٣-ف٨-مث٢٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٢] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	38	3	رمز المثال	[م١-ب٣-ف٨-مث٢٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٣] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	53	3	رمز المثال	[م١-ب٣-ف٨-مث٢٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٤] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	57	3	رمز المثال	[م١-ب٣-ف٨-مث٢٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٥] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	71	3	رمز المثال	[م١-ب٣-ف٨-مث٢٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٦] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	75	3	رمز المثال	[م١-ب٣-ف٨-مث٢٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٧] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	89	3	رمز المثال	[م١-ب٣-ف٨-مث٢٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٨] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	93	3	رمز المثال	[م١-ب٣-ف٨-مث٢٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٢٩] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	107	3	رمز المثال	[م١-ب٣-ف٨-مث٣٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٠] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	123	3	رمز المثال	[م١-ب٣-ف٨-مث٣١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣١] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	142	3	رمز المثال	[م١-ب٣-ف٨-مث٣٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٢] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	146	3	رمز المثال	[م١-ب٣-ف٨-مث٣٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٣] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	150	3	رمز المثال	[م١-ب٣-ف٨-مث٣٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٤] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	154	3	رمز المثال	[م١-ب٣-ف٨-مث٣٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٥] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	158	3	رمز المثال	[م١-ب٣-ف٨-مث٣٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٦] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	176	3	رمز المثال	[م١-ب٣-ف٨-مث٣٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٧] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف08-ب-الدقة-والإيحاء-والسجل.md	180	3	رمز المثال	[م١-ب٣-ف٨-مث٣٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٨-مث٣٨] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	5	3	المستوى ن	المستوى ٢	يُصحّح	المستوى 3
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	91	3	رمز المثال	[م١-ب٣-ف٩-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	95	3	رمز المثال	[م١-ب٣-ف٩-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	99	3	رمز المثال	[م١-ب٣-ف٩-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	103	3	رمز المثال	[م١-ب٣-ف٩-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	107	3	رمز المثال	[م١-ب٣-ف٩-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-أ-متى-توجز.md	111	3	رمز المثال	[م١-ب٣-ف٩-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	44	3	رمز المثال	[م١-ب٣-ف٩-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	48	3	رمز المثال	[م١-ب٣-ف٩-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	52	3	رمز المثال	[م١-ب٣-ف٩-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	56	3	رمز المثال	[م١-ب٣-ف٩-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	60	3	رمز المثال	[م١-ب٣-ف٩-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	64	3	رمز المثال	[م١-ب٣-ف٩-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	68	3	رمز المثال	[م١-ب٣-ف٩-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	72	3	رمز المثال	[م١-ب٣-ف٩-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	76	3	رمز المثال	[م١-ب٣-ف٩-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الأول/الباب-الثالث/ف09-ب-متى-تطيل.md	80	3	رمز المثال	[م١-ب٣-ف٩-مث١٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٣-ف٩-مث١٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/00-فاتحة-الباب-الرابع.md	3	4	المستوى ن	المستوى ٣	يُصحّح	المستوى 4
book/الجزء-الثاني/الباب-الرابع/00-فاتحة-الباب-الرابع.md	7	4	الجزء ن	الجزء الأول	مراجعة بشرية	قراءة مقترحة: إحالةٌ إلى جزءٍ من الكتاب القديم؛ يُصحّح
book/الجزء-الثاني/الباب-الرابع/00-فاتحة-الباب-الرابع.md	9	4	إحالة	في الباب الأول	يُصحّح	يُزاد المجلد: «في المجلد 1، …»
book/الجزء-الثاني/الباب-الرابع/00-فاتحة-الباب-الرابع.md	53	4	إحالة	في الباب الأول	يُصحّح	يُزاد المجلد: «في المجلد 1، …»
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	5	4	المستوى ن	المستوى ٣	يُصحّح	المستوى 4
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	176	4	رمز المثال	[م٢-ب٤-ف١-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	180	4	رمز المثال	[م٢-ب٤-ف١-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	184	4	رمز المثال	[م٢-ب٤-ف١-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	188	4	رمز المثال	[م٢-ب٤-ف١-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	194	4	رمز المثال	[م٢-ب٤-ف١-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	213	4	رمز المثال	[م٢-ب٤-ف١-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	217	4	رمز المثال	[م٢-ب٤-ف١-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	221	4	رمز المثال	[م٢-ب٤-ف١-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	225	4	رمز المثال	[م٢-ب٤-ف١-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	231	4	رمز المثال	[م٢-ب٤-ف١-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	241	4	رمز المثال	[م٢-ب٤-ف١-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	245	4	رمز المثال	[م٢-ب٤-ف١-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	249	4	رمز المثال	[م٢-ب٤-ف١-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	253	4	رمز المثال	[م٢-ب٤-ف١-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	261	4	رمز المثال	[م٢-ب٤-ف١-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	265	4	رمز المثال	[م٢-ب٤-ف١-مث١٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	269	4	رمز المثال	[م٢-ب٤-ف١-مث١٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	273	4	رمز المثال	[م٢-ب٤-ف١-مث١٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	281	4	رمز المثال	[م٢-ب٤-ف١-مث١٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث١٩] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	283	4	رمز المثال	[م٢-ب٤-ف١-مث٢٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٠] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	285	4	رمز المثال	[م٢-ب٤-ف١-مث٢١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢١] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	287	4	رمز المثال	[م٢-ب٤-ف١-مث٢٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٢] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	289	4	رمز المثال	[م٢-ب٤-ف١-مث٢٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٣] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-أ-المدخل-والدرس-الأول.md	299	4	رمز المثال	[م٢-ب٤-ف١-مث٢٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٤] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-ب-الدرس-الثاني.md	37	4	رمز المثال	[م٢-ب٤-ف١-مث٢٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٥] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-ب-الدرس-الثاني.md	47	4	رمز المثال	[م٢-ب٤-ف١-مث٢٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٦] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-ب-الدرس-الثاني.md	55	4	رمز المثال	[م٢-ب٤-ف١-مث٢٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٧] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-ب-الدرس-الثاني.md	58	4	رمز المثال	[م٢-ب٤-ف١-مث٢٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٨] (يُحوَّل عند الإخراج)
book/الجزء-الثاني/الباب-الرابع/ف01-ب-الدرس-الثاني.md	68	4	رمز المثال	[م٢-ب٤-ف١-مث٢٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب٤-ف١-مث٢٩] (يُحوَّل عند الإخراج)
